,epoch,loss,val_loss
0,1.0,0.0023386053292687504,0.0023248415853482007
1,2.0,0.0023379889705864338,0.0023229722031981284
2,3.0,0.002336166697066152,0.0023196999983164284
3,4.0,0.002333014384897518,0.0023152385189946106
4,5.0,0.002328361191793079,0.0023098298782692115
5,6.0,0.002324104333848628,0.002303464248566211
6,7.0,0.002318093778595542,0.0022965131497325927
7,8.0,0.0023116103773919918,0.002289121568755778
8,9.0,0.002304836904889646,0.0022814613401305733
9,10.0,0.0022995124226659054,0.002273823042850456
10,11.0,0.002292437388217522,0.00226792348935881
11,12.0,0.0022888571329460635,0.0022641838199950986
12,13.0,0.002285593275311774,0.0022617677434880693
13,14.0,0.0022843889988689984,0.002259611160558024
14,15.0,0.0022822146599137502,0.0022576809059331724
15,16.0,0.002280831612774405,0.002255779927450285
16,17.0,0.0022796401190265827,0.0022551084097320578
17,18.0,0.002279549428807802,0.002254956870375215
18,19.0,0.0022794713486063915,0.002254824620741303
19,20.0,0.0022794397888450135,0.002254704492504379
20,21.0,0.002279414979598554,0.002254591521952752
21,22.0,0.002279386477525341,0.002254474231477503
22,23.0,0.0022793088527405026,0.0022543595230586785
23,24.0,0.0022792366156886407,0.002254250445078532
24,25.0,0.0022791702242953983,0.0022541407645527475
25,26.0,0.002279124934894902,0.002254027411875593
26,27.0,0.002279073372716522,0.0022539128741778836
27,28.0,0.0022790251159874697,0.0022537943535515716
28,29.0,0.0022789741721547675,0.0022536719813495954
29,30.0,0.0022789268173209116,0.0022535421305108706
30,31.0,0.002278876130000981,0.002253405612337496
31,32.0,0.0022788110425432657,0.00225326683147474
32,33.0,0.002278752296930957,0.002253121343252428
33,34.0,0.0022786879734725688,0.0022529692712850388
34,35.0,0.0022786291840133973,0.0022528045972110334
35,36.0,0.0022785590511289933,0.00225263074988939
36,37.0,0.0022784844075608456,0.002252446367086012
37,38.0,0.0022784024612276716,0.0022522513538986095
38,39.0,0.002278325395406526,0.002252038500590379
39,40.0,0.002278243394654938,0.0022518044962000733
40,41.0,0.0022781420129546286,0.002251554315702511
41,42.0,0.0022780233630403817,0.00225129119429367
42,43.0,0.002277900055167638,0.0022510093283519624
43,44.0,0.002277801512550032,0.0022506870589422143
44,45.0,0.002277651847961175,0.0022503429757239875
45,46.0,0.002277485280652246,0.0022499732914111966
46,47.0,0.0022773152861333993,0.00224956669558828
47,48.0,0.002277168573223999,0.002249094359660104
48,49.0,0.002276972482791468,0.002248566144719728
49,50.0,0.002276755516772657,0.002247972901829118
50,51.0,0.002276451218298632,0.0022473397896938564
51,52.0,0.0022761744062610605,0.0022466371444078985
52,53.0,0.0022759025894662885,0.002245831169989387
53,54.0,0.002275521406941807,0.0022449447393221903
54,55.0,0.0022750886189554175,0.0022439720536716248
55,56.0,0.0022747427743189763,0.0022428048601125555
56,57.0,0.0022741582637344267,0.002241507995434685
57,58.0,0.0022735544713270166,0.0022400243608531297
58,59.0,0.0022728400002717366,0.0022383143497744277
59,60.0,0.002272031724897544,0.0022363080772482874
60,61.0,0.0022712690981603026,0.0022338192439830527
61,62.0,0.0022701881299678366,0.002230837812412997
62,63.0,0.0022686851441488715,0.0022273633443085756
63,64.0,0.0022669943322156344,0.0022231578925967603
64,65.0,0.002265092208491071,0.0022179060946473086
65,66.0,0.0022623014544721886,0.0022115514124840794
66,67.0,0.002259256511491604,0.0022034354947900897
67,68.0,0.0022555583834783176,0.0021928358563806792
68,69.0,0.0022497664120731133,0.0021796453670876945
69,70.0,0.0022426902474697854,0.002162853645662937
70,71.0,0.0022343560745300348,0.002140819704163025
71,72.0,0.002221844892426474,0.0021129541209371403
72,73.0,0.002208466464431355,0.002076826362436158
73,74.0,0.002187363365810794,0.002032743054714347
74,75.0,0.0021612741873773844,0.0019814919330228536
75,76.0,0.00212347495147642,0.001931182976341219
76,77.0,0.002077720343492662,0.0018981814824960636
77,78.0,0.0020320941368383583,0.0019164320272946963
78,79.0,0.0019770967379038277,0.0020470724250111184
79,80.0,0.0019303861628844022,0.0023470222521285366
80,81.0,0.0019019550069009055,0.0027458323976489903
81,82.0,0.0018950856442215595,0.0030488142613955757
82,83.0,0.0018819871231836307,0.003103022281784725
83,84.0,0.001859492083388489,0.0028182766850838527
84,85.0,0.0018177901310058389,0.0026288071041038652
85,86.0,0.001789031153281118,0.002407786706037835
86,87.0,0.0017576285334496376,0.002305030504380094
87,88.0,0.0017335329729188957,0.002248527049349056
88,89.0,0.001702882500550212,0.0022655125769994386
89,90.0,0.0016751919600842848,0.0023445449368991998
90,91.0,0.001640852967823991,0.0024465641514110157
91,92.0,0.0016119672595637225,0.002592026034185159
92,93.0,0.0015816741238641886,0.0026665264367407237
93,94.0,0.0015510469185323836,0.0026948103879724417
94,95.0,0.0015195817413024809,0.002640816085805378
95,96.0,0.001487669987036998,0.0024903683351188096
96,97.0,0.0014530206412280463,0.002401475226963336
97,98.0,0.0014258927160554684,0.002331331765637441
98,99.0,0.0013923208767433097,0.0022980979484415014
99,100.0,0.0013574455863285435,0.0023011393581665795
100,101.0,0.0013308857164163928,0.002377201343960628
101,102.0,0.0012961072922312163,0.0022925810676893005
102,103.0,0.0012611896850974727,0.0022226383363465906
103,104.0,0.0012285480144552032,0.002132412220279347
104,105.0,0.0011978245519371484,0.0020411793007770475
105,106.0,0.0011624313662105422,0.001950980503081794
106,107.0,0.0011362247740563304,0.0018258578597402774
107,108.0,0.0011083474969087314,0.0016952654382216047
108,109.0,0.00108262285504844,0.0015787091086384888
109,110.0,0.0010640467814976948,0.0014443198968239054
