,epoch,loss,val_loss,ivw,evw,ivw_ann
202,203.0,2.2809258,2.599422,30586.148,30600.059,31761.746
203,204.0,2.5865932,2.603704,36511.223,36528.2,35873.484
204,205.0,2.2820773,2.5994601,30586.148,30600.059,31773.027
205,206.0,2.7945836,2.6022763,39025.855,39047.53,36085.453
206,207.0,2.58752,2.6029625,36511.223,36528.2,35863.16
207,208.0,3.2371645,2.60588,44749.33,44776.41,39023.184
208,209.0,1.9610437,2.596824,27340.898,27352.248,29980.785
209,210.0,2.5598707,2.601248,36606.27,36625.016,35199.633
210,211.0,2.7948718,2.6013536,39025.855,39047.53,36082.008
211,212.0,2.1859732,2.5986903,30586.148,30600.059,31774.197
212,213.0,2.3846679,2.5982935,34198.69,34214.438,34302.9
213,214.0,3.2812212,2.6024456,40953.55,40979.56,35387.34
214,215.0,2.7909248,2.600104,39025.855,39047.53,36102.145
215,216.0,2.1865368,2.597468,30586.148,30600.059,31795.785
216,217.0,3.2322168,2.6045814,44749.33,44776.41,39031.816
217,218.0,2.4185681,2.5984278,34298.133,34314.074,34286.895
218,219.0,2.0712564,2.5942574,28768.809,28781.217,30889.053
219,220.0,2.793602,2.6001785,39025.855,39047.53,36082.96
220,221.0,2.5503948,2.5974991,36339.58,36358.31,34988.773
221,222.0,2.5825891,2.5990374,36511.223,36528.2,35888.133
222,223.0,2.7330637,2.6000347,38430.42,38451.766,35646.57
223,224.0,3.3182046,2.6019819,41351.184,41377.633,35612.957
224,225.0,2.1854212,2.5958407,30586.148,30600.059,31810.24
225,226.0,2.4643662,2.5992937,34962.457,34978.85,34758.145
226,227.0,2.585183,2.602793,36511.223,36528.2,35867.242
227,228.0,2.4639418,2.6002207,34962.457,34978.85,34737.312
228,229.0,1.959504,2.5970988,27340.898,27352.248,29975.836
229,230.0,2.7964911,2.6026852,39025.855,39047.53,36066.64
230,231.0,2.5869124,2.6028366,36511.223,36528.2,35881.297
231,232.0,2.281235,2.5986128,30586.148,30600.059,31778.326
232,233.0,2.7373638,2.6044436,38430.42,38451.766,35622.223
233,234.0,2.4861681,2.6032953,35575.99,35594.117,34510.29
234,235.0,2.0137682,2.595457,21251.11,21257.594,27463.959
235,236.0,1.9968209,2.6008065,28005.045,28016.805,30412.723
236,237.0,2.741717,2.6063,38430.42,38451.766,35619.777
237,238.0,2.4900286,2.6065214,35575.99,35594.117,34495.31
238,239.0,2.49266,2.6074572,35575.99,35594.117,34480.203
239,240.0,2.7427104,2.6075528,38430.42,38451.766,35599.27
240,241.0,2.0376291,2.601137,28371.18,28383.145,30623.51
241,242.0,1.9628282,2.6000175,27340.898,27352.248,29969.773
242,243.0,2.1910257,2.6039197,30586.148,30600.059,31770.195
243,244.0,3.3992357,3.386191,36511.223,36528.2,32645.014
244,245.0,2.1738582,2.8136587,24865.441,24874.504,27943.361
245,246.0,3.516172,2.71648,40686.86,40712.855,34470.4
246,247.0,2.6572351,2.628948,36511.223,36528.2,35738.734
247,248.0,2.6236923,2.6041517,36511.223,36528.2,35853.312
248,249.0,2.2740502,2.5872226,30586.148,30600.059,31816.709
249,250.0,2.7461965,2.5945864,38430.42,38451.766,35628.08
250,251.0,2.5723395,2.5581198,36511.223,36528.2,36083.703
251,252.0,2.5209162,2.5568013,36339.58,36358.31,35183.61
252,253.0,2.4111938,2.5674338,34564.83,34580.777,34676.72
253,254.0,2.14009,2.528683,24865.441,24874.504,29131.195
254,255.0,2.1350315,2.5565894,24865.441,24874.504,29013.7
255,256.0,2.5170028,2.578519,37229.363,37248.215,36035.71
256,257.0,2.041781,2.5367942,21251.11,21257.594,27762.877
257,258.0,2.0360947,2.545205,21251.11,21257.594,27729.53
258,259.0,2.254358,2.5460835,30586.148,30600.059,32028.143
259,260.0,2.1828442,2.558018,30586.148,30600.059,31982.492
260,261.0,2.691603,2.5540144,38430.42,38451.766,35886.656
261,262.0,2.178031,2.5429595,30586.148,30600.059,32086.156
262,263.0,2.7381077,2.5491738,39025.855,39047.53,36334.17
263,264.0,3.1694326,2.551308,41576.645,41602.76,36325.812
264,265.0,2.5400252,2.5187557,36511.223,36528.2,36350.016
265,266.0,3.1507018,2.547034,44749.33,44776.41,39291.688
266,267.0,3.2153654,2.54178,45513.098,45540.824,39823.11
267,268.0,2.1821747,2.5562038,30586.148,30600.059,32078.611
268,269.0,2.7552137,2.5613291,39025.855,39047.53,36213.496
269,270.0,2.190981,2.564564,30586.148,30600.059,32009.164
270,271.0,2.7095919,2.566538,38430.42,38451.766,35758.402
271,272.0,2.360845,2.5568023,34198.69,34214.438,34517.227
272,273.0,2.5687146,2.5586197,36511.223,36528.2,36102.14
273,274.0,2.3565722,2.5510817,35187.92,35203.98,35485.105
274,275.0,2.1388476,2.5461092,24865.441,24874.504,29046.645
275,276.0,3.2709513,2.563354,41351.184,41377.633,35682.902
276,277.0,3.1911762,2.571006,44749.33,44776.41,39130.3
277,278.0,2.0377054,2.5451577,21251.11,21257.594,27744.883
278,279.0,2.521659,2.590956,37229.363,37248.215,35933.09
279,280.0,2.3810334,2.5700624,34198.69,34214.438,34473.785
280,281.0,3.2674289,2.6009274,45738.56,45765.953,39869.637
281,282.0,3.325148,2.5907629,41351.184,41377.633,35588.33
282,283.0,2.7759726,2.5756521,39025.855,39047.53,36129.46
283,284.0,3.1925,2.563019,40587.418,40613.22,35235.59
284,285.0,3.2000475,2.5735593,44749.33,44776.41,39121.24
285,286.0,3.1813493,2.5660477,44749.33,44776.41,39185.734
286,287.0,2.3728144,2.560788,35187.92,35203.98,35457.953
287,288.0,2.18561,2.5775962,30586.148,30600.059,31932.184
288,289.0,2.4757795,2.5784101,35575.99,35594.117,34578.223
289,290.0,2.0153985,2.5396392,21251.11,21257.594,27681.215
290,291.0,2.1387925,2.5596163,24865.441,24874.504,29006.648
291,292.0,2.711147,2.696392,36511.223,36528.2,35362.703
292,293.0,2.2038603,2.6138775,30586.148,30600.059,31678.424
293,294.0,2.2818034,2.5918727,30586.148,30600.059,31786.041
294,295.0,2.1386085,2.575904,24865.441,24874.504,28903.94
295,296.0,2.2689638,2.566635,30586.148,30600.059,31941.018
296,297.0,2.1387749,2.5606103,24865.441,24874.504,29055.498
297,298.0,2.0386221,2.5692475,21251.11,21257.594,27639.684
298,299.0,2.1453843,2.5808787,24865.441,24874.504,28900.64
299,300.0,2.5750582,2.5643072,36511.223,36528.2,36088.277
300,301.0,2.3524652,2.5436795,34198.69,34214.438,34602.527
301,302.0,2.016288,2.5390847,28104.486,28116.44,30709.879
302,303.0,2.7474258,2.5537987,39025.855,39047.53,36314.32
303,304.0,2.1788104,2.5677693,30586.148,30600.059,31990.045
304,305.0,2.2573133,2.5572412,30586.148,30600.059,31903.46
305,306.0,3.2539377,2.5489259,41351.184,41377.633,35769.67
306,307.0,2.0375247,2.5312843,21251.11,21257.594,27782.154
307,308.0,2.1378458,2.539466,24865.441,24874.504,29110.098
308,309.0,2.7196202,4.2297397,27340.898,27352.248,26972.854
309,310.0,3.588615,3.2026315,39025.855,39047.53,33422.805
310,311.0,2.8740215,2.888303,36511.223,36528.2,34462.574
311,312.0,2.352334,2.73034,30586.148,30600.059,31103.465
312,313.0,2.1497867,2.6423135,24865.441,24874.504,28642.96
313,314.0,2.0154643,2.6076083,21251.11,21257.594,27482.67
314,315.0,3.2904267,2.5976226,40686.86,40712.855,35088.492
315,316.0,2.3787053,2.5710804,35187.92,35203.98,35386.406
316,317.0,2.1361434,2.5377736,24865.441,24874.504,29090.842
317,318.0,2.1674542,2.5369558,30586.148,30600.059,32094.07
318,319.0,2.1676512,2.554237,30586.148,30600.059,31987.451
319,320.0,3.1807346,2.551304,41576.645,41602.76,36027.547
320,321.0,2.117519,2.4550638,24865.441,24874.504,28970.865
321,322.0,1.4076915,1.7001,44085.184,44111.855,46642.14
322,323.0,1.6574249,1.6641449,30586.148,30600.059,34345.535
323,324.0,1.4363556,1.5625789,40686.86,40712.855,40732.492
324,325.0,1.537929,1.6293731,36240.137,36258.67,38338.703
325,326.0,1.5258112,2.179971,38430.42,38451.766,38777.7
326,327.0,2.0985553,1.7323086,36511.223,36528.2,35411.793
327,328.0,1.6606885,1.688505,38430.42,38451.766,38667.89
328,329.0,2.0638247,1.765843,28768.809,28781.217,29955.684
329,330.0,1.7634137,1.5752846,36511.223,36528.2,39255.453
330,331.0,1.8639677,1.6729101,36511.223,36528.2,36571.184
331,332.0,2.1948748,2.4118738,41351.184,41377.633,36353.07
332,333.0,1.7040919,1.6897755,30586.148,30600.059,32882.04
333,334.0,2.1604207,2.0178983,40587.418,40613.22,35536.31
334,335.0,2.957884,2.4045625,24865.441,24874.504,22211.916
335,336.0,3.252234,2.6395578,38430.42,38451.766,35230.73
336,337.0,1.7237396,1.9448073,45738.56,45765.953,44816.113
337,338.0,1.8669847,1.2989513,30586.148,30600.059,36491.87
338,339.0,1.6191736,1.7333591,40686.86,40712.855,37284.016
339,340.0,2.0829015,3.3380108,36240.137,36258.67,35453.742
340,341.0,2.6523836,2.5346787,38430.42,38451.766,36078.66
341,342.0,2.0495327,1.9518937,36606.27,36625.016,37574.094
342,343.0,2.9363146,4.783424,24865.441,24874.504,22338.781
343,344.0,2.2713914,2.0951371,30586.148,30600.059,31798.664
344,345.0,1.6729422,1.7682843,44749.33,44776.41,43867.836
345,346.0,3.4367452,3.0807996,36339.58,36358.31,32803.53
346,347.0,3.8461452,3.157804,24865.441,24874.504,22292.15
347,348.0,4.9970264,3.79034,27340.898,27352.248,24061.268
348,349.0,2.1999736,1.8767753,30586.148,30600.059,33302.105
349,350.0,1.9602551,2.056555,40953.55,40979.56,39646.426
350,351.0,4.0840116,3.6757414,44848.77,44876.047,39466.906
351,352.0,3.933041,3.0478911,21251.11,21257.594,19983.604
352,353.0,2.3570051,1.8320673,36511.223,36528.2,36890.984
353,354.0,1.8169913,1.6120158,24865.441,24874.504,28491.045
354,355.0,2.877472,2.1418767,36511.223,36528.2,35293.453
355,356.0,2.602948,1.3266889,36606.27,36625.016,36621.113
356,357.0,2.7145727,1.8071215,27340.898,27352.248,28420.477
357,358.0,4.488327,4.065297,30586.148,30600.059,29186.607
358,359.0,2.8927414,2.6737676,24865.441,24874.504,25875.742
359,360.0,3.0443695,3.2384844,45513.098,45540.824,43389.07
360,361.0,5.2165427,4.875682,39025.855,39047.53,34944.805
361,362.0,2.1066465,2.1243052,36511.223,36528.2,37524.375
362,363.0,2.3474936,2.1779332,24865.441,24874.504,26240.695
363,364.0,2.1990933,1.5638136,21251.11,21257.594,25581.568
364,365.0,4.4964886,3.8132155,38430.42,38451.766,36678.277
365,366.0,4.002544,3.7563524,30586.148,30600.059,29362.322
366,367.0,3.2736092,3.4173768,24865.441,24874.504,24479.756
367,368.0,4.69128,4.922842,40587.418,40613.22,36105.266
368,369.0,3.04873,3.2276723,36511.223,36528.2,35671.703
369,370.0,3.5709758,3.2300997,34564.83,34580.777,34255.242
370,371.0,3.1653852,3.4277194,24865.441,24874.504,24773.496
371,372.0,2.9269803,2.0278082,30586.148,30600.059,30899.236
372,373.0,4.914954,5.4836764,24865.441,24874.504,21958.521
373,374.0,3.6758313,4.3349915,44749.33,44776.41,41372.664
374,375.0,6.4256806,5.6382747,38430.42,38451.766,33669.6
375,376.0,4.180822,3.460813,28994.273,29006.346,28678.717
376,377.0,3.773426,4.099582,36511.223,36528.2,35412.234
377,378.0,1.7093074,1.239016,33534.547,33549.883,33945.49
378,379.0,1.3306808,1.1645508,38430.42,38451.766,39940.363
379,380.0,5.6779,5.0369616,39025.855,39047.53,35940.543
380,381.0,4.8657117,4.3115745,28005.045,28016.805,27738.15
381,382.0,3.3966968,2.906498,44085.184,44111.855,41388.65
382,383.0,3.130197,2.1649187,45513.098,45540.824,44151.402
383,384.0,4.1597157,1.7887472,36240.137,36258.67,36951.668
384,385.0,1.4057505,1.3374295,35187.92,35203.98,36206.59
385,386.0,1.6611279,1.336481,36511.223,36528.2,36083.15
386,387.0,1.4766979,1.1483343,44749.33,44776.41,42672.234
387,388.0,3.4074848,3.0277228,30586.148,30600.059,28380.494
388,389.0,2.3704515,2.0278053,28104.486,28116.44,29265.223
389,390.0,1.7299087,1.1120696,21251.11,21257.594,24696.975
390,391.0,2.478215,2.355676,34962.457,34978.85,34884.79
391,392.0,2.5678241,2.4877048,33534.547,33549.883,33275.324
392,393.0,1.739372,1.2388997,24865.441,24874.504,26756.117
393,394.0,13.917655,2.3161535,30586.148,30600.059,28335.568
394,395.0,2.324895,2.457809,36511.223,36528.2,35446.47
395,396.0,7.305712,3.8255115,36511.223,36528.2,35379.766
396,397.0,10.60637,9.816916,36511.223,36528.2,33697.168
397,398.0,4.167678,4.0208125,34198.69,34214.438,32786.812
398,399.0,4.887834,3.5403905,30586.148,30600.059,30022.477
399,400.0,0.9705035,2.5501163,38430.42,38451.766,38894.074
400,401.0,2.6275706,1.3164835,30586.148,30600.059,30231.26
401,402.0,2.8570154,13.277852,24865.441,24874.504,22673.82
402,403.0,1.689431,2.1939151,21251.11,21257.594,23785.41
403,404.0,4.188936,3.0357924,21251.11,21257.594,22016.318
404,405.0,0.94005245,1.3310626,44749.33,44776.41,44382.934
405,406.0,1.4220694,1.0494365,28005.045,28016.805,29182.541
406,407.0,2.1035483,1.0633504,30586.148,30600.059,31244.68
407,408.0,6.408074,2.749318,21251.11,21257.594,21580.318
408,409.0,2.3329442,1.5059578,37229.363,37248.215,38163.22
409,410.0,4.2567244,4.4871163,36511.223,36528.2,36002.61
410,411.0,3.0883963,1.1929071,38430.42,38451.766,37698.4
411,412.0,4.7678037,1.0305332,38430.42,38451.766,38005.586
412,413.0,3.121686,1.0850716,30586.148,30600.059,30466.584
413,414.0,3.1066637,1.3145252,35575.99,35594.117,35276.336
414,415.0,6.0362163,2.0493784,21251.11,21257.594,21837.457
415,416.0,19.536985,12.767183,37003.902,37023.086,33767.773
416,417.0,0.8997608,7.214422,38430.42,38451.766,38180.883
417,418.0,1.5407957,1.180874,30586.148,30600.059,31980.768
418,419.0,0.8614729,9.962185,44749.33,44776.41,44561.78
419,420.0,0.9377811,1.0905252,41576.645,41602.76,41863.973
420,421.0,6.1221824,3.2055082,35575.99,35594.117,35181.773
421,422.0,1.6572376,1.0393077,39923.27,39948.664,39119.27
422,423.0,8.183891,7.901592,24865.441,24874.504,22638.266
423,424.0,1.8983827,1.8578565,30586.148,30600.059,36188.184
424,425.0,1.52203,1.6309077,44848.77,44876.047,44565.59
425,426.0,1.6124135,1.6545081,39025.855,39047.53,38186.105
426,427.0,1.5676211,1.6817887,28994.273,29006.346,31261.26
427,428.0,1.6763144,1.7271332,34198.69,34214.438,34456.76
428,429.0,1.9170159,1.72928,44749.33,44776.41,39927.637
429,430.0,1.9749048,1.8837738,40587.418,40613.22,35414.977
430,431.0,1.8077158,1.8793534,30586.148,30600.059,28957.998
