,epoch,loss,val_loss,ivw,evw,ivw_ann,refState_loss
0,1.0,327487780.0,36907030.0,132218.38,132249.02,-42.719597,3312384.5
1,2.0,6964547.0,1383796.0,132218.36,132249.03,84.35597,456291.44
2,3.0,410724.4,106707.78,132218.36,132249.03,537.7175,98690.75
3,4.0,61069.633,37543.14,132218.38,132249.03,-279.93234,38014.176
4,5.0,32993.586,23644.367,132218.36,132249.03,-1607.0421,26273.596
5,6.0,24222.672,18174.922,132218.36,132249.02,-2079.5872,21712.771
6,7.0,19377.98,14995.451,132218.36,132249.02,-3001.9749,19031.113
7,8.0,16653.559,12993.429,132218.36,132249.02,-2892.1934,17396.598
8,9.0,14645.165,11358.383,132218.38,132249.03,-3280.996,16053.435
9,10.0,13157.63,10084.4,132218.36,132249.03,-2958.2556,14978.428
10,11.0,11771.096,9007.829,132218.38,132249.02,-3639.928,13981.903
11,12.0,10640.606,8159.1475,132218.38,132249.03,-3776.28,13137.89
12,13.0,9717.661,7368.026,132218.38,132249.02,-4048.4895,12371.948
13,14.0,8967.191,6724.6826,132218.36,132249.02,-4000.6814,11686.271
14,15.0,8216.384,6150.791,132218.36,132249.02,-4280.6807,11051.296
15,16.0,7591.16,5637.9126,132218.38,132249.03,-4512.749,10485.993
16,17.0,7030.5947,5188.2383,132218.38,132249.03,-4610.0947,9959.719
17,18.0,6584.3867,4807.192,132218.38,132249.03,-4663.674,9506.35
18,19.0,6142.8364,4456.073,132218.36,132249.03,-4662.719,9079.935
19,20.0,5730.245,4158.022,132218.36,132249.03,-5088.0483,8683.514
20,21.0,5424.4565,3889.5767,132218.38,132249.02,-5473.195,8325.833
21,22.0,5121.39,3640.5034,132218.36,132249.03,-5595.3906,7993.738
22,23.0,4834.925,3416.1997,132218.36,132249.02,-6096.828,7686.9087
23,24.0,4626.806,3233.3667,132218.36,132249.02,-5795.0796,7425.3374
24,25.0,4419.9897,3055.194,132218.36,132249.02,-5866.116,7174.0483
25,26.0,4176.628,2892.6062,132218.36,132249.03,-5929.8716,6938.6704
26,27.0,4009.654,2752.9307,132218.38,132249.03,-6479.556,6726.172
27,28.0,3817.7903,2625.6406,132218.38,132249.03,-7246.605,6525.367
28,29.0,3719.4846,2511.9644,132218.36,132249.02,-6847.6714,6356.117
29,30.0,3570.2368,2405.1685,132218.36,132249.03,-7678.538,6180.698
30,31.0,3444.9878,2315.189,132218.38,132249.02,-7978.9497,6034.4917
31,32.0,3340.6912,2233.3164,132218.36,132249.02,-7623.608,5906.2803
32,33.0,3251.9734,2156.5479,132218.38,132249.02,-8525.246,5781.2524
33,34.0,3165.6702,2085.698,132218.38,132249.03,-8695.349,5670.3525
34,35.0,3089.4067,2015.9563,132218.36,132249.02,-9546.69,5557.4756
35,36.0,3023.3657,1962.8867,132218.38,132249.03,-9139.188,5472.3794
36,37.0,2964.684,1908.5833,132218.36,132249.03,-9885.349,5383.7373
37,38.0,2893.343,1861.7285,132218.38,132249.03,-9742.586,5304.1304
38,39.0,2848.2866,1819.3328,132218.36,132249.03,-10492.0,5237.2188
39,40.0,2794.263,1779.4915,132218.36,132249.03,-11049.72,5165.8306
40,41.0,2754.1243,1744.8624,132218.38,132249.03,-11224.78,5114.9736
41,42.0,2712.3132,1708.2141,132218.38,132249.02,-12711.766,5046.546
42,43.0,2679.6575,1682.8115,132218.38,132249.03,-12860.194,5011.5303
43,44.0,2653.5254,1659.4038,132218.36,132249.02,-12922.216,4971.8867
44,45.0,2617.9973,1634.8564,132218.38,132249.03,-13726.604,4930.7847
45,46.0,2597.056,1615.2181,132218.36,132249.03,-13895.681,4898.258
46,47.0,2590.2993,1595.8828,132218.36,132249.02,-14389.398,4867.9883
47,48.0,2546.2502,1578.3618,132218.36,132249.03,-14913.596,4841.1084
48,49.0,2537.8323,1561.2874,132218.36,132249.02,-16433.979,4814.7935
49,50.0,2533.681,1548.9116,132218.36,132249.02,-16514.893,4792.1274
50,51.0,2512.9915,1537.8424,132218.38,132249.02,-17862.512,4765.364
51,52.0,2504.078,1530.5864,132218.38,132249.03,-17815.654,4756.9575
52,53.0,2494.6829,1519.5042,132218.36,132249.02,-18292.52,4743.676
53,54.0,2490.5125,1511.3821,132218.36,132249.03,-19029.967,4727.2695
54,55.0,2474.8823,1503.0891,132218.36,132249.03,-19277.49,4712.9937
55,56.0,2459.4849,1498.1317,132218.36,132249.02,-19902.803,4699.663
56,57.0,2475.463,1491.8665,132218.36,132249.02,-20500.73,4695.7197
57,58.0,2467.306,1483.7491,132218.36,132249.03,-20793.998,4689.358
58,59.0,2452.8186,1479.2563,132218.38,132249.03,-20997.018,4675.6934
59,60.0,2444.8245,1474.9036,132218.36,132249.02,-22131.092,4667.7217
60,61.0,2448.7778,1469.6492,132218.38,132249.02,-22323.191,4659.151
61,62.0,2449.0098,1469.818,132218.38,132249.03,-22473.893,4654.9873
