,epoch,loss,val_loss,ivw,evw,ivw_ann,refState_loss
0,1.0,7715576300.0,1799233800.0,275023.7,274958.53,65.617516,7819423.5
1,2.0,597084300.0,306310400.0,275023.66,274958.56,180.69751,2286578.5
2,3.0,140998060.0,77933650.0,275023.66,274958.53,391.63715,1116408.9
3,4.0,37464364.0,19897490.0,275023.66,274958.53,750.0272,586642.0
4,5.0,9956230.0,4734980.0,275023.66,274958.56,1396.1086,299520.22
5,6.0,2482759.2,1323469.0,275023.7,274958.53,2235.9172,150991.89
6,7.0,881499.0,553552.25,275023.66,274958.53,4217.226,88536.29
7,8.0,430158.28,304992.44,275023.66,274958.53,5906.8643,60681.227
8,9.0,269538.62,200703.84,275023.66,274958.53,7353.7046,47085.3
9,10.0,195865.78,147958.06,275023.66,274958.53,8727.188,39102.137
10,11.0,153145.12,118159.56,275023.66,274958.53,10121.732,34195.96
11,12.0,126592.0,99080.97,275023.66,274958.53,11067.786,30759.438
12,13.0,109644.17,85640.84,275023.66,274958.53,11765.452,28283.916
13,14.0,97567.82,75870.805,275023.62,274958.56,12808.425,26469.408
14,15.0,88724.516,68638.4,275023.66,274958.56,13548.714,25011.516
15,16.0,81009.516,62726.0,275023.66,274958.53,14065.046,23779.764
16,17.0,75445.336,57834.906,275023.66,274958.53,14854.2295,22760.615
17,18.0,69983.17,53694.5,275023.66,274958.53,15364.203,21842.83
18,19.0,65804.6,50126.477,275023.7,274958.56,16045.423,21043.635
19,20.0,62063.508,46905.805,275023.66,274958.53,16674.94,20320.65
20,21.0,58135.48,44140.15,275023.66,274958.53,17085.475,19613.385
21,22.0,55216.73,41598.68,275023.66,274958.53,17691.14,19010.389
22,23.0,52269.01,39308.812,275023.66,274958.53,18365.396,18428.889
23,24.0,49722.44,37115.574,275023.62,274958.56,19021.848,17883.9
24,25.0,47055.375,35128.906,275023.66,274958.56,19454.123,17340.342
25,26.0,44746.82,33351.32,275023.66,274958.53,20272.01,16856.729
26,27.0,42624.324,31653.008,275023.66,274958.56,20570.973,16375.192
27,28.0,40721.79,30049.355,275023.66,274958.53,21225.89,15916.032
28,29.0,38790.69,28530.818,275023.66,274958.53,22134.344,15477.464
29,30.0,36955.867,27099.967,275023.66,274958.56,22820.19,15054.967
30,31.0,35277.707,25741.672,275023.66,274958.53,23365.064,14631.469
31,32.0,33684.586,24460.062,275023.66,274958.53,24344.947,14239.356
32,33.0,31986.59,23191.414,275023.66,274958.53,24593.63,13817.577
33,34.0,30482.438,22059.668,275023.66,274958.5,25553.53,13444.085
34,35.0,29145.527,20979.596,275023.66,274958.53,26439.646,13081.5205
35,36.0,27782.201,19903.504,275023.66,274958.53,26984.465,12697.8955
36,37.0,26627.186,18904.16,275023.66,274958.53,27918.863,12348.321
37,38.0,25453.436,17975.46,275023.7,274958.53,29059.297,12012.439
38,39.0,24174.938,17072.25,275023.62,274958.53,30041.027,11670.561
39,40.0,23138.363,16211.988,275023.66,274958.53,30911.908,11339.8
40,41.0,22002.965,15394.738,275023.66,274958.53,31535.111,11007.51
41,42.0,20946.861,14630.784,275023.7,274958.53,32928.69,10704.538
42,43.0,20026.238,13899.982,275023.66,274958.56,33998.43,10405.5
43,44.0,19150.6,13199.319,275023.66,274958.53,35027.05,10109.924
44,45.0,18319.787,12557.134,275023.66,274958.53,35929.52,9828.069
45,46.0,17466.066,11958.156,275023.66,274958.53,37426.934,9553.733
46,47.0,16726.18,11359.619,275023.66,274958.53,38438.395,9289.205
47,48.0,15977.728,10820.687,275023.66,274958.53,40137.16,9039.159
48,49.0,15223.869,10329.945,275023.66,274958.53,41337.406,8796.075
49,50.0,14591.377,9842.99,275023.66,274958.56,42818.46,8560.792
50,51.0,14054.417,9396.872,275023.66,274958.53,44378.383,8341.027
51,52.0,13557.845,8966.748,275023.66,274958.56,45911.25,8124.2314
52,53.0,12893.149,8554.662,275023.66,274958.53,47226.34,7904.8667
53,54.0,12450.569,8179.0786,275023.66,274958.53,48022.746,7704.527
54,55.0,11954.641,7838.3545,275023.66,274958.53,49722.617,7512.3135
55,56.0,11503.396,7517.323,275023.66,274958.53,51884.26,7342.9844
56,57.0,11064.627,7197.4507,275023.66,274958.53,52331.9,7157.0005
57,58.0,10686.311,6916.317,275023.66,274958.53,53918.473,6994.171
58,59.0,10313.873,6652.0596,275023.66,274958.53,55315.53,6839.8647
59,60.0,9975.354,6415.3735,275023.66,274958.56,57077.27,6699.597
60,61.0,9721.678,6191.4316,275023.66,274958.53,57866.914,6555.5396
61,62.0,9395.193,5971.9155,275023.66,274958.53,59473.812,6424.8584
62,63.0,9166.275,5781.0293,275023.66,274958.53,61371.88,6306.1533
63,64.0,8882.724,5592.9004,275023.66,274958.53,61979.684,6188.7964
64,65.0,8704.26,5426.15,275023.66,274958.53,62971.414,6077.3203
65,66.0,8434.041,5257.3496,275023.66,274958.53,64993.21,5975.1147
66,67.0,8264.717,5121.093,275023.66,274958.56,65299.168,5877.478
67,68.0,8075.7695,4985.386,275023.66,274958.53,65781.2,5780.5405
68,69.0,7900.7876,4863.2876,275023.66,274958.53,66661.125,5705.296
69,70.0,7776.968,4752.3296,275023.66,274958.53,68205.664,5629.171
70,71.0,7639.532,4647.827,275023.7,274958.53,68674.555,5562.441
71,72.0,7502.617,4552.3105,275023.66,274958.56,69102.07,5495.763
72,73.0,7407.7417,4471.487,275023.66,274958.53,68938.6,5436.261
73,74.0,7280.443,4395.612,275023.66,274958.53,69235.27,5380.6187
74,75.0,7181.21,4322.252,275023.66,274958.53,69144.97,5327.8506
75,76.0,7097.847,4258.825,275023.66,274958.53,69409.625,5281.9263
76,77.0,7023.0146,4205.3955,275023.66,274958.53,68902.6,5241.3486
77,78.0,6959.418,4164.4097,275023.66,274958.53,68782.29,5210.4224
78,79.0,6894.661,4116.7466,275023.66,274958.53,68908.484,5174.4946
79,80.0,6885.279,4087.739,275023.66,274958.56,68734.17,5159.7817
80,81.0,6825.97,4039.1702,275023.66,274958.53,66588.32,5119.345
81,82.0,6780.1807,4019.7053,275023.66,274958.53,66792.086,5105.057
82,83.0,6785.8335,3986.6313,275023.66,274958.56,65884.63,5079.278
83,84.0,6728.5703,3956.7275,275023.66,274958.53,65195.594,5062.288
84,85.0,6706.887,3937.064,275023.66,274958.53,64596.258,5037.7686
85,86.0,6663.398,3931.3237,275023.66,274958.53,63009.54,5024.4224
86,87.0,6685.2095,3915.7498,275023.66,274958.56,62009.945,5019.382
87,88.0,6687.347,3910.9844,275023.66,274958.53,62215.5,5023.6055
88,89.0,6659.797,3889.379,275023.66,274958.53,61896.402,5009.195
89,90.0,6655.014,3887.8848,275023.66,274958.56,62053.773,4998.6836
90,91.0,6614.357,3881.4658,275023.66,274958.53,61476.26,4993.813
91,92.0,6618.675,3880.5156,275023.66,274958.56,60630.01,4982.6045
92,93.0,6646.1104,3880.867,275023.66,274958.53,59443.633,4992.181
93,94.0,6665.855,3881.654,275023.66,274958.53,60310.523,4990.473
94,95.0,6586.1143,3861.8977,275023.66,274958.5,60443.375,4968.405
95,96.0,6647.4976,3892.2668,275023.66,274958.53,58364.51,4978.4375
96,97.0,6592.3687,3896.106,275023.66,274958.53,60201.363,4972.9453
97,98.0,6637.986,3876.6743,275023.66,274958.53,58449.348,4963.9683
98,99.0,6602.234,3900.6968,275023.66,274958.53,58903.785,4968.8213
99,100.0,6568.058,3901.123,275023.66,274958.53,55433.043,4944.9175
100,101.0,6664.336,3913.8408,275023.66,274958.53,57856.668,4979.4097
101,102.0,6615.052,3921.5342,275023.66,274958.53,57794.29,4965.6606
102,103.0,6581.2983,4064.9072,275023.7,274958.56,54043.715,4959.329
103,104.0,6542.038,4271.3916,275023.66,274958.53,48383.508,4898.694
104,105.0,6441.1406,4455.855,275023.66,274958.56,41940.992,4856.0815
105,106.0,6038.8394,3782.196,275023.7,274958.53,32138.97,4625.117
106,107.0,5107.876,4707.001,275023.66,274958.5,20109.906,4093.0374
107,108.0,4674.8115,5731.888,275023.66,274958.53,-21467.854,3772.2869
108,109.0,4450.521,5820.088,275023.7,274958.53,-22619.896,3617.875
109,110.0,4162.669,5381.509,275023.7,274958.56,-31272.1,3445.9666
110,111.0,3907.8599,5461.8184,275023.66,274958.5,-89632.01,3343.5757
111,112.0,3981.7341,4943.9624,275023.66,274958.53,-49568.13,3385.4106
112,113.0,3809.0215,4022.7559,275023.66,274958.53,-101713.125,3359.524
113,114.0,3869.5637,3403.2764,275023.66,274958.56,-102303.086,3284.3464
114,115.0,3462.363,6769.4277,275023.66,274958.5,-156485.97,3089.2637
115,116.0,3993.1597,74801.89,275023.66,274958.53,-37468.81,3465.9993
116,117.0,3613.8906,5511.4526,275023.66,274958.53,-102792.945,3095.352
117,118.0,3421.6252,28472.223,275023.66,274958.56,-150242.67,3039.113
118,119.0,3830.0952,6833.6343,275023.66,274958.53,-135994.53,3292.1301
119,120.0,4172.5894,7617.842,275023.66,274958.53,-93497.61,3583.9768
120,121.0,3701.488,18980.77,275023.66,274958.56,-144548.73,3134.5605
121,122.0,3480.9734,7837.6006,275023.66,274958.53,-118473.11,3082.7742
122,123.0,3388.4397,29032.074,275023.66,274958.53,-133029.34,2977.2625
123,124.0,3537.961,9956.318,275023.66,274958.53,-153599.08,3158.9192
124,125.0,3830.1216,12731.5625,275023.66,274958.53,-113106.945,3112.2754
125,126.0,3530.0642,36694.973,275023.66,274958.5,-177198.9,3103.5706
126,127.0,3760.9087,13677.06,275023.66,274958.53,-89882.336,3202.9524
127,128.0,3585.193,12654.56,275023.66,274958.53,-125098.445,3086.351
128,129.0,4236.348,6537.863,275023.66,274958.53,-99452.74,3202.4707
129,130.0,3585.3435,11502.277,275023.66,274958.53,-167088.7,3085.24
130,131.0,3881.8481,17767.393,275023.66,274958.53,-76034.74,3195.2832
131,132.0,3267.8816,6996.0005,275023.7,274958.5,-135188.27,2932.8757
132,133.0,4818.1006,139069980.0,275023.7,274958.53,-96974.75,3726.0056
133,134.0,3252.2136,3316.2488,275023.66,274958.53,-140203.36,2953.861
134,135.0,3240.694,3774.7288,275023.62,274958.53,-126674.62,2936.6333
135,136.0,3647.5212,5112.754,275023.62,274958.53,-203903.97,3238.0742
136,137.0,3443.5613,9099.251,275023.66,274958.53,-84002.19,3046.7493
137,138.0,3252.8218,50930.977,275023.66,274958.53,-148973.23,2926.015
138,139.0,3521.158,1049075300.0,275023.66,274958.53,-50001.25,3017.345
139,140.0,401661.66,132832610.0,275023.66,274958.5,-89087.83,5432.911
140,141.0,3274.183,945171400.0,275023.66,274958.53,-108872.52,2896.815
141,142.0,3095.5452,802510500.0,275023.66,274958.5,-125823.875,2823.1191
142,143.0,3097.6306,681893950.0,275023.66,274958.53,-131808.05,2846.1394
143,144.0,3402.0378,631014300.0,275023.66,274958.53,-116377.484,2953.3325
144,145.0,3325.0332,535167360.0,275023.66,274958.53,-126676.81,2946.4622
145,146.0,3023.2817,468303680.0,275023.66,274958.56,-131631.66,2760.748
146,147.0,3178.3984,250065250.0,275023.66,274958.53,-65222.723,2863.47
147,148.0,3216.9917,338656300.0,275023.66,274958.56,-108508.48,2816.754
148,149.0,3222.766,350469800.0,275023.66,274958.53,-151708.98,2906.7527
149,150.0,3059.4624,67326310.0,275023.66,274958.53,-67590.62,2748.887
150,151.0,2990.9788,59327744.0,275023.66,274958.56,-42782.195,2728.561
151,152.0,2989.5962,62162252.0,275023.66,274958.56,-134822.89,2736.4087
152,153.0,3037.0996,68371250.0,275023.66,274958.53,-85527.48,2781.5117
153,154.0,3017.4922,66996916.0,275023.66,274958.53,-89821.914,2794.1882
154,155.0,2962.9255,65186496.0,275023.66,274958.53,-208130.27,2782.8093
155,156.0,3162.1716,53763216.0,275023.66,274958.53,-109554.12,2857.3442
156,157.0,2863.7715,21364902.0,275023.66,274958.5,-119355.46,2652.9019
157,158.0,14254.524,15862596.0,275023.66,274958.53,-89360.02,3068.5012
158,159.0,3098.067,11711298.0,275023.66,274958.53,-136891.83,2792.5435
159,160.0,2974.459,8819686.0,275023.66,274958.53,-89392.45,2733.1755
