,epoch,loss
263,264.0,17.882524152616803
264,265.0,13.767358352243166
265,266.0,19.55327930354753
266,267.0,16.82582139354514
267,268.0,20.475654566418648
268,269.0,18.551502871522786
269,270.0,17.258078912051374
270,271.0,13.61918264445909
271,272.0,13.74687964801022
272,273.0,14.228686279893225
273,274.0,16.57091297981738
274,275.0,19.85396458783226
275,276.0,17.89624399424441
276,277.0,20.317297509192187
277,278.0,13.213015710915188
278,279.0,14.566881897093683
279,280.0,17.464963320421866
280,281.0,17.729070228971665
281,282.0,14.138464513025296
282,283.0,16.35351825850024
283,284.0,12.20829897549155
284,285.0,12.601141132511197
285,286.0,17.70942579019502
286,287.0,17.19984070044374
287,288.0,15.930092933553993
288,289.0,16.089999619074042
289,290.0,20.61084081198441
290,291.0,15.862382954701161
291,292.0,17.094102531514448
292,293.0,15.821069679012068
293,294.0,23.118829731956353
294,295.0,14.183767100436256
295,296.0,21.28885535320426
296,297.0,17.145408898519744
297,298.0,16.606124731594896
298,299.0,28.398239372790314
299,300.0,18.979059708015406
