,epoch,loss
0,1.0,109.83742837870018
1,2.0,79.63041570154309
2,3.0,74.03878633026231
3,4.0,66.77269885134857
4,5.0,66.6491002672888
5,6.0,60.92962682846618
6,7.0,56.82492457758674
7,8.0,82.0819182805793
8,9.0,47.81810575051492
9,10.0,41.90244437614364
10,11.0,40.18415690851048
11,12.0,36.91339535241764
12,13.0,32.108938175773474
13,14.0,23.268757597116164
14,15.0,12.169307456685404
15,16.0,46.31191241603971
16,17.0,3.010623666995917
17,18.0,6.716685179723607
18,19.0,6.212226741795082
19,20.0,4.108039140406206
20,21.0,5.120323419946687
21,22.0,4.716379810765568
22,23.0,7.458676013973093
23,24.0,0.7047964604535967
24,25.0,0.7113488117553617
25,26.0,0.6516232644917213
26,27.0,0.35455804461952456
27,28.0,0.1239985025375403
28,29.0,0.09106525602001204
29,30.0,0.30034811709218817
30,31.0,0.40106957641480917
31,32.0,0.2593938887096718
32,33.0,0.4263469370329927
33,34.0,0.32653100461347445
34,35.0,0.2717980120842214
35,36.0,0.060718763453617465
36,37.0,0.05199988740567561
37,38.0,0.05276611879466778
38,39.0,0.054664423447867386
39,40.0,0.05519468160896783
40,41.0,0.05448154369276595
41,42.0,0.054324179855486106
42,43.0,0.05439662457520373
43,44.0,0.03657516955931017
44,45.0,0.03571114959436508
45,46.0,0.03613276593492363
46,47.0,0.03636843908223955
47,48.0,0.03644365563445799
48,49.0,0.036437874622929446
49,50.0,0.03638412608225027
50,51.0,0.036296905100015174
51,52.0,0.031672581909444386
52,53.0,0.03165671224888675
53,54.0,0.03164301110921525
54,55.0,0.031630719228121634
55,56.0,0.0316125156925799
56,57.0,0.03159194216746913
57,58.0,0.03156949958647984
58,59.0,0.03154456991831859
59,60.0,0.03152099790008512
60,61.0,0.031496700866130066
61,62.0,0.03147223622395533
62,63.0,0.03144837843910558
63,64.0,0.03142442313519805
64,65.0,0.03140056480796717
65,66.0,0.031376810638811786
66,67.0,0.031353102082914766
67,68.0,0.03132946475587714
68,69.0,0.03130585910278188
69,70.0,0.031283659237378914
70,71.0,0.031259756005374846
71,72.0,0.031234460527707113
72,73.0,0.031209369915722464
73,74.0,0.03118443229859195
74,75.0,0.031159435812425067
75,76.0,0.03113528298294291
76,77.0,0.031110370716402283
77,78.0,0.03108580284862087
78,79.0,0.031061478542357683
79,80.0,0.03103740814464773
80,81.0,0.031013523575038407
81,82.0,0.030989797528338237
82,83.0,0.03096631392027181
83,84.0,0.030941619341066692
84,85.0,0.030918257655985215
85,86.0,0.030894671066027796
86,87.0,0.03087114910518992
87,88.0,0.030847771824516552
88,89.0,0.030824429949705773
89,90.0,0.030801253403797767
90,91.0,0.030778113719541977
91,92.0,0.03075520663708738
92,93.0,0.030733663694633304
93,94.0,0.030710433173713008
94,95.0,0.030687047098092043
95,96.0,0.030664014323791556
96,97.0,0.030641238504496487
97,98.0,0.030620101601681965
98,99.0,0.03059576064667059
99,100.0,0.03057096247746424
100,101.0,89.42745279128023
101,102.0,68.34191283582851
102,103.0,61.691514097380434
103,104.0,35.34769844149841
104,105.0,34.48263066041679
105,106.0,39.029231525407155
106,107.0,39.33816785220417
107,108.0,29.899840870206912
108,109.0,28.57893790644286
109,110.0,37.32056898864238
110,111.0,34.95687564956054
111,112.0,21.28969819694085
112,113.0,25.738218004689127
113,114.0,32.81472801793201
114,115.0,33.88536189172909
115,116.0,20.212266410709987
116,117.0,27.27036833696971
117,118.0,34.87460578329934
118,119.0,50.57675512768979
119,120.0,16.594761319400035
120,121.0,40.421112661842834
121,122.0,78.7191168461929
122,123.0,71.64041346573416
123,124.0,37.53570761336797
124,125.0,56.515939206881036
125,126.0,45.49811018824684
126,127.0,23.94865446743365
127,128.0,17.077896189678924
128,129.0,13.29442152469773
129,130.0,9.982631931262674
130,131.0,6.322320534408256
131,132.0,3.876555919152329
132,133.0,2.212410493482154
133,134.0,1.8919395743599867
134,135.0,1.1167402272628169
135,136.0,0.4183609580163759
136,137.0,1.8866901038479773
137,138.0,1.4045382900401975
138,139.0,1.8426594475628493
139,140.0,3.1544637898195798
140,141.0,1.122057904084401
141,142.0,0.36818007026565797
142,143.0,1.0018953484541298
143,144.0,1.9211493022681423
144,145.0,1.8274707201360687
145,146.0,1.3960560111323321
146,147.0,1.841230483829204
147,148.0,6.085658529939964
148,149.0,0.5906829618860008
149,150.0,0.36646121292582157
150,151.0,0.2478302044224071
151,152.0,0.17505781179926425
152,153.0,0.13689755033445608
153,154.0,0.11974747151772869
154,155.0,0.11205162685319602
155,156.0,0.10781628912997504
156,157.0,0.10504156178515978
157,158.0,0.10172208215140008
158,159.0,0.11372893935680106
159,160.0,0.10220933863284999
160,161.0,0.12151241643376982
161,162.0,0.15969668087457403
162,163.0,0.10908514920941609
163,164.0,0.08978380261933197
164,165.0,0.18616914747068522
165,166.0,0.10219925640730704
166,167.0,0.11721999171901828
167,168.0,0.2126218949166492
168,169.0,0.08228110050536341
169,170.0,0.09177511732370311
170,171.0,0.1945786500386734
171,172.0,0.09284859148290905
172,173.0,0.07973741595907025
173,174.0,0.21080353201967209
174,175.0,0.0824295537435824
175,176.0,0.10261990798703591
176,177.0,0.21377810670612651
177,178.0,0.08014864252731899
178,179.0,0.08675293310088367
179,180.0,0.046719255266701246
180,181.0,0.0452036802241145
181,182.0,0.0454546254040958
182,183.0,0.0456931208587169
183,184.0,0.04565698638541694
184,185.0,0.04746778723572586
185,186.0,0.04819795604456773
186,187.0,0.04533631962254808
187,188.0,0.04186475046391009
188,189.0,0.041185647637219526
189,190.0,0.04108477790026772
190,191.0,0.04110168497494738
191,192.0,0.041077694415715495
192,193.0,0.04101800656299147
193,194.0,0.04095666188032248
194,195.0,0.04089481062213545
195,196.0,0.040831547576015446
196,197.0,0.040769495039190896
197,198.0,0.040707565531355266
198,199.0,0.04064784405977103
199,200.0,0.04058504695518715
