,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30
0,1.0,4.0733889261455385,-3.481787095802822,3.8585931486695815,5.25475438579167,-4.491576017852861,4.977663473481129,5.10965713212425,-4.367552077439762,4.840217410990441,3.1027725838865967,4.002639605229216,3.89211645390752,13.788927653193634,12.412767627328023,11.230235322525102,0.0,0.0,0.0,0.0,0.0,0.0,0.7485884926917997,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,2.0,-2.4079327279968648,2.0582146434465725,-0.8748479818735456,-3.087141608509155,2.638778065163214,-1.1216175495936038,-3.0128991611147953,2.5753182805040717,-1.0946438494909678,-3.6073850167242143,-4.6249250461021685,-4.513700554976892,-10.82632635491539,-9.835739804343094,-9.563660815880013,0.0,0.0,0.0,0.0,0.0,0.0,-0.8731974401345126,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,3.0,-0.1704446268171536,0.14569000864871545,-0.08569805283314526,-0.5295471365106448,0.4523510954592976,-0.3211692342783585,-0.8238682090938366,0.7042129189658265,-0.5215955541966335,0.4124992194888597,0.7363055540697282,0.9319436450972894,0.5804187777665584,0.5998401656080052,0.5415161896182736,0.0,0.0,0.0,0.0,0.0,0.0,0.1443357549720707,0.0,0.0,-0.17474441000823682,-0.001078819505300788,-0.060373795389992685,0.0,0.0,0.0
3,4.0,-0.06512172260459681,0.05566334656459415,0.2741915328057017,-0.08165121273663045,0.06979206891645784,0.3437880676412093,-0.08123384951140644,0.06943532414804876,0.3420307820860378,-0.13872428441255594,-0.17393590963619415,-0.17304682973407237,-0.37024512293275214,-0.21426540255243465,-0.31406242974230025,0.0,0.0,0.0,0.0,0.0,0.0,-0.03288738885368311,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4,5.0,-0.044329182269020086,0.03789098847453051,-0.020961615984079605,-0.05517322380811693,0.047160084630685065,-0.02608935854153286,-0.055284906240450224,0.04725554675156667,-0.026142168995931296,0.0214205099076442,0.026660509549809107,0.02671447613628449,-0.020344590036204313,-0.012619593059036587,-0.019181464876016838,0.0,0.0,0.0,0.0,0.0,0.0,0.0050580218277458365,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5,6.0,-0.07638048669902106,0.0652872232619989,0.005839194424305569,-0.09463669865970598,0.08089195999131973,0.007234859412797175,-0.0953519697398776,0.08150334733280168,0.007289541008630188,-0.17328266811320647,-0.21470011980677187,-0.2163228389926912,-0.45510893299767047,-0.41077596791871707,-0.41815631886450405,0.0,0.0,0.0,0.0,0.0,0.0,-0.040739300752936455,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6,7.0,-0.02990113237950836,0.025558405521808453,-0.011049490657774778,-0.03695441040723498,0.03158729224765837,-0.013655918022628154,-0.03735364455833637,0.03192854314754057,-0.01380344869025874,0.0426443524778132,0.05270358603863047,0.053272965206103584,0.04070493483613917,0.0457007963202922,0.03695913629415905,0.0,0.0,0.0,0.0,0.0,0.0,0.010002263152130203,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7,8.0,-0.008940711499822932,0.007642192927057868,-0.005532973528250753,-0.012454861218096603,0.010645960145540447,-0.007794017095607045,-0.040442798798216086,0.03456903787593438,-0.026807801208200144,0.009148106930115366,0.01224124787281479,0.03101844063295886,0.005358197434386373,0.0061429927626476255,0.002662591422807738,0.0,0.0,0.0,0.0,0.0,0.0,0.004246413157176361,0.0,0.0,-0.007201119998090617,-0.00031688650343011606,-0.009580026532037872,0.0,0.0,0.0
8,9.0,-0.010808300974487078,0.00921944209102661,-0.006237825119959085,-0.013793694521048516,0.01179034899224771,-0.008026903986616256,-0.013976397924629914,0.011946517224551902,-0.00813322377471494,-0.009324275833684777,-0.011162385606773878,-0.011310236194543062,-0.033517250178196116,-0.031134389449364204,-0.030910635600012584,0.0,0.0,0.0,0.0,0.0,0.0,-0.0021192799185620888,0.0,0.0,-1.5977622946695895e-05,0.0,0.0,0.0,0.0,0.0
9,10.0,-0.00041600926502812836,0.0003555903442429294,0.00021298835911496335,-0.0005130635082980874,0.0004385489576100341,0.00026267817556127637,-0.0005200268917681674,0.00044450101717547104,0.00026624328755242403,0.003551284871989722,0.004379793501151413,0.0044392367887269545,0.006295042186077982,0.0063560061294760445,0.005773914246296422,0.0,0.0,0.0,0.0,0.0,0.0,0.0008315207463598821,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10,11.0,-0.00042900027671725937,0.00036669409211297706,-0.00019680290442316263,-0.0005290469818746695,0.0004522104372242649,-0.00024269910361354876,-0.0005362817656812438,0.00045839447164933817,-0.00024601804428394335,-0.0006949578097644776,-0.0008570281926145336,-0.0008687481605987274,-0.0019745467098582145,-0.0018401928266569975,-0.0018188784048185625,0.0,0.0,0.0,0.0,0.0,0.0,-0.00016271180513989237,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11,12.0,-0.0018869128150013194,0.0016057722873616986,-0.0013356013560316274,-0.002498087711602847,0.002135274716149115,-0.0017703788727959566,-0.0025323625663150953,0.0021645716180660577,-0.0017946692443345051,0.00291304695813578,0.003718448531044503,0.003769467269323612,0.003077768565604726,0.003138819575428808,0.00280647727611736,0.0,0.0,0.0,0.0,0.0,0.0,0.0007059719099081096,0.0,0.0,-6.667097167133258e-06,0.0,0.0,0.0,0.0,0.0
12,13.0,0.003205977267751488,-0.0027403537772786217,0.0024242380918995617,0.003953635624849043,-0.0033794251841770154,0.0029895889093350617,0.00400798398441749,-0.0034258802024113607,0.003030685072063155,0.0042168621507210485,0.00520026657452289,0.0052717516541968025,0.012700794901931763,0.012156539085482483,0.011696105697233193,0.0,0.0,0.0,0.0,0.0,0.0,0.0009872873820897968,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13,14.0,-0.0016325446649877577,0.0013954397367148793,-0.001125096054612626,-0.002013297795763069,0.0017208936492217391,-0.0013874985814187888,-0.0020409934526051093,0.0017445668882581072,-0.0014065855166256233,0.0017490114812853562,0.002156927792271162,0.002186599275592466,0.0011415658749800695,0.0012441592962302607,0.0010331987594139618,0.0,0.0,0.0,0.0,0.0,0.0,0.000409509159607957,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14,15.0,0.005317628438619303,-0.004545317864585527,0.003549612031066713,0.006557929133924857,-0.005605482367033155,0.0043775349145504855,0.006648188111010662,-0.005682632499977352,0.004437784395061151,-0.0067824685179441345,-0.008364433206864438,-0.00847955570510075,-0.0058214195695328015,-0.006145199587017614,-0.005298576667101708,0.0,0.0,0.0,0.0,0.0,0.0,-0.0015881073905220865,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15,16.0,0.003906462889058702,-0.0033391039547479044,0.002674623127982711,0.004817696454199029,-0.004117993627444184,0.003298513956472246,0.004884119000600555,-0.0041747692307642515,0.0033439912293583155,0.005411888358248111,0.006674282104939032,0.006766301769736676,0.016053159071033198,0.015256952906490887,0.014786851131391365,0.0,0.0,0.0,0.0,0.0,0.0,0.0012671500640387022,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16,17.0,-0.0011129720137147948,0.0009478404808511004,-0.0008224012974985118,-0.0018505166007957206,0.0015817548238171745,-0.0013325577267964137,-0.0023596629190436166,0.0020174414586000074,-0.001673680599058989,-0.0008828247637140641,-0.0007521237826101547,-0.000421115452835061,-0.003271610813516772,-0.0030836906531791003,-0.0030394272466414927,0.0,0.0,0.0,0.0,0.0,0.0,-0.00014279795478331365,0.0,0.0,-8.191984207130617e-05,0.0,-0.00010648484312070802,0.0,0.0,0.0
