,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30
0,1.0,-5.00772243651218,4.591973286561297,-4.312568767974748,2.1096122021662134,-1.9334611524525918,1.7960986753111565,2.741317729085546,-2.5092551835157755,2.3300555997361574,-1.0854298243633107,0.28178824750637865,0.36079798596871465,-8.806052468325465,2.878570700509132,3.29913147294055,-0.7726138084208576,0.3091424066849468,0.3364828290963879,-0.7523436385488373,0.2821153229679241,0.3046870912078385,0.08071241111775118,0.02551017306408539,0.015631030068860116,11.712003605207718,0.0,0.0,0.0,-1.3558410510875751,-1.0587162722378227
1,2.0,0.32417618893959094,-0.5416016973535465,0.012145178960700304,-0.13142114042430864,0.21165361924436873,-0.0013605595351053566,-0.15950938414968543,0.2577892059715072,0.007957172522189745,0.3143379506747769,-0.12931654116932206,-0.14536337816651956,1.1352788296775393,-0.6150943537087086,-0.5471587160088855,0.6205930190816745,-0.3212659105316251,-0.3118716711804584,0.6755902060074441,-0.32654844768962865,-0.32202916101445006,-0.04370727959669089,-0.03356530048553856,-0.024765964056492822,-1.2259936128833493,0.0,0.0,0.0,1.210444475255528,1.129923876541832
2,3.0,-1.2435211636569041,0.8920664165323537,-0.9657014315224053,0.5034092349763373,-0.3627551557754784,0.39231156435526415,0.6579984432284476,-0.4847179713805754,0.5176524542907035,-1.373619806552846,0.5550876492577501,0.7218561968410818,-2.987965052612573,1.5062148923969896,1.4953962638622684,0.3551112002447009,-0.17967291549345046,-0.17616987642598997,0.44895931435649167,-0.22191030015577995,-0.2157406306869609,0.13191149298587151,-0.014042449157179924,-0.012141086490813139,4.394863199806628,0.0,0.0,0.0,0.6821510567820815,0.7691858380343162
3,4.0,-0.3559274473306263,0.7066456173944384,-0.6616778238515557,0.1679288301685322,-0.3130809833992349,0.2978661623949356,0.16717432134761165,-0.3280037301916289,0.3102214223647422,-0.2314707223921371,0.1204163692717126,0.09936083420321257,-1.3006101870520508,0.6265043136840364,0.6357085507329504,-0.6296797704837493,0.31318053246637184,0.3180913335967228,-0.8980479342025128,0.44253857102076677,0.439111759009805,0.03359466727035923,0.027872332713877984,0.02643910728501479,1.4337838146314614,0.0,0.0,0.0,-1.1837691240475587,-1.554263411550441
4,5.0,0.15748704052525814,-0.1505363970211172,0.11587925833029811,-0.06653530815218153,0.06407856158949354,-0.049557674838952986,-0.08149650934132657,0.07679661427813964,-0.059093394117043604,-0.3222887545006974,0.13242246772881489,0.1691897536105182,-0.26407318386633016,0.145660843865984,0.14737352642367907,0.026930632672457485,-0.013867287304186265,-0.013863605033966827,0.04444700588323534,-0.02243968517556003,-0.022061507679298896,0.031622058513594765,-0.00159573561960819,-0.0018027893426853688,0.39130222428990247,0.0,0.0,0.0,0.04983195313675444,0.07844766481472212
5,6.0,0.22781670709282562,-0.20971776738696518,0.16465302233828946,-0.10213634444430117,0.09495978256376997,-0.07485417132980615,-0.13261391866445413,0.12018107743489378,-0.09454086609668585,-0.274905514342091,0.11664477506760611,0.15524512132657758,-0.12862908528264272,0.0757745973285502,0.0782117634331699,0.023216384877154432,-0.012486624226828379,-0.012886026612045375,0.04711764053309371,-0.024513166275918354,-0.02484419397441221,0.027845957115723675,-0.0028685060969317806,-0.0039450429998109885,0.20234578810158094,0.0,0.0,0.0,0.042784241354341356,0.08579986641003984
6,7.0,0.06888927421455263,-0.10797780452012021,0.06528114386512443,-0.04399062026383418,0.06396507103360675,-0.03756973423120628,-0.028411290738506918,0.0452776701913831,-0.02789926721972737,0.07001147005496672,-0.039491137333761736,-0.03150943400311078,0.2659504455744558,-0.14068605775304568,-0.13234821346890002,0.09676751398880788,-0.052795659244313065,-0.048197276330905786,0.21130508698872646,-0.11198177940931317,-0.1041300386082218,-0.00896709647514946,-0.0034524550644935534,-0.005688314540395479,-0.281602916070949,0.0,0.0,0.0,0.1258883470980778,0.3606924453473771
7,8.0,-0.005513779119152597,-0.08889706107879361,0.04779708246956682,-0.016991555020970595,0.07031490120734234,-0.04721339236909168,0.011623466961653853,0.02886932428325797,-0.011072411792128945,0.0064385095293639115,-0.025430473977963136,0.006853196864932455,0.1832138198307619,-0.09133527500323774,-0.08968543177851229,0.12713645724644274,-0.06479646022767263,-0.06465800621372315,0.36455963520839685,-0.181866283472315,-0.1811411490529184,-0.004579115073548577,-0.0057825514605618165,-0.011562774572790945,-0.09593496991201778,0.0,0.0,0.0,0.1535892102089485,0.6260215328480352
8,9.0,0.19442528227118613,-0.1797963797667251,0.13543898227618478,-0.12927133396236987,0.11874280215184244,-0.09187092161264634,-0.30601474732346723,0.26720387486621056,-0.20840825976161206,-0.09179782471414269,0.06528864556451645,0.1927072487490673,0.09701893842715259,-0.04567832481665563,-0.020530921015219382,0.016859075722957122,-0.009296146463684266,-0.009555324141971949,0.05604471341315502,-0.029637732896853737,-0.030093032291518926,0.034809826444986834,-0.0019621063154603964,-0.004631919995745509,-0.09465042523014704,-0.014227531029758989,0.0,0.0,0.018029318576638732,0.0976651428679691
9,10.0,0.18158613775346652,-0.17355160023612098,0.13826918932920973,-0.1233958270955392,0.11808613169365277,-0.09157329272936943,-0.18359073567980588,0.16429360326007117,-0.13162863075423975,-0.11605255030562256,0.0698752447973504,0.1274890745370494,0.06063045807160374,-0.025812170424524612,-0.017464637493612205,0.025835508905449035,-0.014413066502904866,-0.01348946886823913,0.08812997489999984,-0.04713526253171678,-0.04520859025102951,0.022042853892004437,-0.0019179711120070452,-0.004898606162608133,-0.04291516973355605,-0.0011555755633593046,0.0,0.0,0.013219573456535445,0.14680513523052394
